# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Mar  2 14:47:30 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.30103 0.5262497663 2.2629697323    0.526 -0.436  3.5585  3.781    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.25e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.860 6.630 7.795 5.565
0.0152 0.01508 6.30103 0.5460772514 2.2803838253    0.546 -0.408  3.5633  3.789    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.56e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.791 6.524 7.651 5.476
0.0152 0.01508 6.30103 0.5500000119 2.2836582661    0.550 -0.403  3.5642  3.790    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.62e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.778 6.504 7.624 5.459
0.0152 0.01508 6.30103 0.5579966903 2.2901701927    0.558 -0.392  3.5662  3.793    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.74e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.751 6.462 7.568 5.424
0.0152 0.01508 6.30103 0.5805029869 2.3073947430    0.580 -0.360  3.5717  3.801    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.14e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.671 6.340 7.403 5.322
0.0152 0.01508 6.30103 0.6000000238 2.3211214542    0.600 -0.335  3.5764  3.808    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.46e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.607 6.238 7.266 5.238
0.0152 0.01508 6.30103 0.6003221273 2.3213396072    0.600 -0.334  3.5764  3.808    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.47e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.606 6.237 7.263 5.237
0.0152 0.01508 6.30103 0.6237632036 2.3365244865    0.624 -0.303  3.5819  3.816    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.89e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.528 6.117 7.104 5.137
0.0152 0.01508 6.30103 0.6484626532 2.3511662483    0.648 -0.272  3.5876  3.824    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.450 5.999 6.949 5.038
0.0152 0.01508 6.30103 0.6499999762 2.3520355225    0.650 -0.270  3.5879  3.825    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.446 5.992 6.940 5.033
0.0152 0.01508 6.30103 0.6505519748 2.3523464203    0.651 -0.270  3.5880  3.825    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.444 5.990 6.937 5.031
0.0152 0.01508 6.30103 0.6757269502 2.3659076691    0.676 -0.238  3.5934  3.831    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.365 5.872 6.786 4.932
0.0152 0.01508 6.30103 0.7000000477 2.3779268265    0.700 -0.208  3.5987  3.838    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.290 5.758 6.638 4.836
0.0152 0.01508 6.30103 0.7357328534 2.3939716816    0.736 -0.133  3.6200  3.870    0  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-13      0.00 7.092e-01 2.755e-01 2.720e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 5.103 5.433 6.197 4.581
0.0152 0.01508 6.30103 0.7500000000 2.3998889923    0.750 -0.103  3.6287  3.882    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.026 5.305 6.028 4.480
